List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %,ROE,P/E Ratio,Sector,Fund Quality
Top 50 Composite,38,EYE,2026-01-15,CupHandle,29.43,64.8,4,65.5,72.2,80.2,53.3,0.0,,,,,,,,,
Top 50 Composite,39,SSRM,2026-01-13,CupHandle,23.84,64.8,4,67.8,67.4,72.9,55.7,1.0,,,,,,,,,
Top 50 Composite,40,ICUI,2026-01-13,CupHandle,148.28,64.8,4,71.3,66.2,51.6,53.7,0.0,,,,,,,,,
Top 50 Composite,41,CPSS,2026-01-13,CupHandle,9.40,64.8,4,76.7,42.8,66.1,59.1,16.4,,,,,,,,,
Top 50 Composite,42,BLFS,2026-01-06,CupHandle,26.35,64.5,4,67.0,67.0,77.1,53.3,0.0,,,,,,-5.2%,,Healthcare,⚠️
Top 50 Composite,43,AAON,2026-01-06,CupHandle,81.67,64.0,4,66.8,59.0,91.7,50.6,3.3,,,,,,12.1%,74.4,Industrials,⚠️
Top 50 Composite,44,SRTA,2026-01-13,CupHandle,5.40,63.9,4,70.9,66.1,50.0,51.6,0.0,,,,,,,,,
Top 50 Composite,45,FIP,2026-01-14,CupHandle,5.42,63.9,4,58.8,87.0,92.2,59.7,0.4,,,,,,,,,
Top 50 Composite,46,OPCH,2026-01-13,CupHandle,34.75,63.9,4,72.4,53.2,55.7,78.0,3.2,,,,,,,,,
Top 50 Composite,47,JOUT,2026-01-15,CupHandle,45.00,63.8,4,66.0,60.4,93.8,66.6,9.8,,,,,,,,,
Top 50 Composite,48,QTRX,2026-01-09,CupHandle,8.06,63.8,4,74.8,74.4,9.4,54.1,0.0,,,,,,,,,
Top 50 Composite,49,ABEO,2026-01-15,CupHandle,5.45,63.6,4,69.5,51.4,81.2,52.9,0.0,,,,,,75.9%,4.2,Healthcare,⚠️
Top 50 Composite,50,MDRR,2026-01-13,CupHandle,13.04,63.3,4,73.8,55.5,51.6,81.2,20.2,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,WOK,,,     2.40,,,,,,,,NASDAQ,4445.45,5834102,,,,,,
Top 20 Momentum,2,BIYA,,,     7.05,,,,,,,,NASDAQ,3604.68,1272718,,,-40.6%,,Technology,⚠️
Top 20 Momentum,3,DRCT,,,     1.72,,,,,,,,NASDAQ,2701.30,17165773,,,,,,
Top 20 Momentum,4,RVYL,,,     5.07,,,,,,,,NASDAQ,2192.04,814161,,,,,,
Top 20 Momentum,5,ASBP,,,     2.21,,,,,,,,NASDAQ,2178.35,37212558,,,,,Healthcare,⚠️
Top 20 Momentum,6,VSME,,,     1.66,,,,,,,,NASDAQ,1765.17,1501505,,,,,,
Top 20 Momentum,7,VMAR,,,     5.40,,,,,,,,NASDAQ,1762.07,11476923,,,,,,
Top 20 Momentum,8,ORIS,,,     1.47,,,,,,,,NASDAQ,1637.59,1281069,,,,,,
Top 20 Momentum,9,GOVX,,,     2.99,,,,,,,,NASDAQ,1635.35,2285793,,,,,,
Top 20 Momentum,10,OCG,,,     1.80,,,,,,,,NASDAQ,1507.14,159007670,,,,,,
Top 20 Momentum,11,MLEC,,,     5.05,,,,,,,,NASDAQ,1450.51,818376,,,,,,
Top 20 Momentum,12,ELPW,,,     2.19,,,,,,,,NASDAQ,1130.34,109559,,,,,,
Top 20 Momentum,13,SCWO,,,     2.66,,,,,,,,NASDAQ,1016.71,335849,,,,,,
Top 20 Momentum,14,CODX,,,     2.83,,,,,,,,NASDAQ,1000.31,909271,,,,,,
Top 20 Momentum,15,HUBC,,,     4.66,,,,,,,,NASDAQ,1000.09,1251436,,,,,,
Top 20 Momentum,16,ILAG,,,     3.69,,,,,,,,NASDAQ,895.95,58673,,,,,,
Top 20 Momentum,17,APVO,,,     9.45,,,,,,,,NASDAQ,758.64,1357768,,,-242.7%,0.0,Healthcare,⚠️
Top 20 Momentum,18,EVTV,,,     3.55,,,,,,,,NASDAQ,582.82,85578531,,,,,,
Top 20 Momentum,19,FTEL,,,     3.22,,,,,,,,NASDAQ,407.97,2242168,,,,,,
Top 20 Momentum,20,ANPA,,,    99.66,,,,,,,,NASDAQ,367.89,236113,,,,1540.0,Industrials,⚠️
,,,,,,,,,,,,,,,,,,,,,
Top 20 Volume,1,QQQ,,,   621.26,,,,,,,,NASDAQ,,, 31616875103,-0.35,,,,
Top 20 Volume,2,NVDA,,,   186.23,,,,,,,,NASDAQ,,, 30576660886,-0.54,,,,
Top 20 Volume,3,TSLA,,,   437.50,,,,,,,,NASDAQ,,, 26929039035,1.05,,,,
Top 20 Volume,4,AAPL,,,   255.53,,,,,,,,NASDAQ,,, 12296258110,-2.60,152.0%,34.1,Technology,⚠️
Top 20 Volume,5,MU,,,   362.75,,,,,,,,NASDAQ,,, 11646335662,5.63,,,,
Top 20 Volume,6,MSFT,,,   459.86,,,,,,,,NASDAQ,,, 11388917081,-3.90,,,,
Top 20 Volume,7,GOOGL,,,   330.00,,,,,,,,NASDAQ,,, 10602806610,4.98,,,,
Top 20 Volume,8,AMZN,,,   239.12,,,,,,,,NASDAQ,,,  9928869207,-0.75,24.3%,34.4,Consumer Cyclical,⚠️
Top 20 Volume,9,AMD,,,   231.83,,,,,,,,NASDAQ,,,  8852344602,8.15,5.3%,128.3,Technology,⚠️
Top 20 Volume,10,META,,,   620.25,,,,,,,,NASDAQ,,,  8666842842,-6.11,,,,
Top 20 Volume,11,AVGO,,,   351.71,,,,,,,,NASDAQ,,,  8484416433,2.31,31.0%,69.4,Technology,⚠️
Top 20 Volume,12,GOOG,,,   330.34,,,,,,,,NASDAQ,,,  6898525089,5.02,,,,
Top 20 Volume,13,INTC,,,    48.32,,,,,,,,NASDAQ,,,  6365771990,20.68,,,,
Top 20 Volume,14,PLTR,,,   177.07,,,,,,,,NASDAQ,,,  6313299840,-1.47,,,,
Top 20 Volume,15,MSTR,,,   173.71,,,,,,,,NASDAQ,,,  4412406977,9.96,,,,
Top 20 Volume,16,TQQQ,,,    54.14,,,,,,,,NASDAQ,,,  4380237870,-1.58,,,,
Top 20 Volume,17,NFLX,,,    88.00,,,,,,,,NASDAQ,,,  3815552146,-2.92,,,,
Top 20 Volume,18,TLT,,,    87.80,,,,,,,,NASDAQ,,,  3437154353,0.60,,,,
Top 20 Volume,19,LRCX,,,   208.79,,,,,,,,NASDAQ,,,  3167013189,0.88,,,,
Top 20 Volume,20,COST,,,   963.61,,,,,,,,NASDAQ,,,  2991799518,8.38,,,,
