List,Rank,Symbol,Date,Pattern,Price,Composite Score,Tier,Pattern Score,Momentum,Volatility,Volume,Risk,Exchange,Momentum %,Avg Volume,Dollar Volume,Momentum 5d %,ROE,P/E Ratio,Sector,Fund Quality
Top 50 Composite,38,NVTS,2026-01-13,CupHandle,9.46,65.0,3,68.7,72.4,58.9,62.6,2.0,,,,,,,,,
Top 50 Composite,39,EYE,2026-01-15,CupHandle,29.43,64.8,4,65.5,72.2,80.2,53.3,0.0,,,,,,,,,
Top 50 Composite,40,SSRM,2026-01-13,CupHandle,23.84,64.8,4,67.8,67.4,72.9,55.7,1.0,,,,,,,,,
Top 50 Composite,41,CPSS,2026-01-13,CupHandle,9.40,64.8,4,76.7,42.8,66.1,59.1,16.4,,,,,,,,,
Top 50 Composite,42,RYAAY,2026-01-06,CupHandle,71.57,64.5,4,63.6,74.1,83.9,65.8,0.0,,,,,,,,,
Top 50 Composite,43,SRTA,2026-01-13,CupHandle,5.40,63.9,4,70.9,66.1,50.0,51.6,0.0,,,,,,,,,
Top 50 Composite,44,FIP,2026-01-14,CupHandle,5.42,63.9,4,58.8,87.0,92.2,59.7,0.4,,,,,,,,,
Top 50 Composite,45,OPCH,2026-01-13,CupHandle,34.75,63.9,4,72.4,53.2,55.7,78.0,3.2,,,,,,,,,
Top 50 Composite,46,JOUT,2026-01-15,CupHandle,45.00,63.8,4,66.0,60.4,93.8,66.6,9.8,,,,,,,,,
Top 50 Composite,47,QTRX,2026-01-09,CupHandle,8.06,63.8,4,74.8,74.4,9.4,54.1,0.0,,,,,,,,,
Top 50 Composite,48,ABEO,2026-01-15,CupHandle,5.45,63.6,4,69.5,51.4,81.2,52.9,0.0,,,,,,75.9%,4.2,Healthcare,⚠️
Top 50 Composite,49,CADL,2026-01-16,CupHandle,6.40,63.4,4,73.3,62.1,32.3,70.9,0.0,,,,,,-70.2%,,Healthcare,⚠️
Top 50 Composite,50,TWST,2026-01-12,CupHandle,38.04,63.4,4,70.7,70.8,39.6,56.8,1.0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Top 20 Momentum,1,WOK,,,     2.40,,,,,,,,NASDAQ,4807.98,3700980,,,,,,
Top 20 Momentum,2,BIYA,,,     5.77,,,,,,,,NASDAQ,3461.73,1278648,,,-40.6%,,Technology,⚠️
Top 20 Momentum,3,NVNO,,,    11.65,,,,,,,,NASDAQ,3306.43,400699,,,,,,
Top 20 Momentum,4,DRCT,,,     1.72,,,,,,,,NASDAQ,2805.41,17645482,,,,,,
Top 20 Momentum,5,BTOG,,,     5.06,,,,,,,,NASDAQ,2494.87,3558885,,,-319.9%,,Financial Services,⚠️
Top 20 Momentum,6,RVYL,,,     5.07,,,,,,,,NASDAQ,2413.63,809195,,,,,,
Top 20 Momentum,7,MLEC,,,     5.05,,,,,,,,NASDAQ,2080.48,859496,,,,,,
Top 20 Momentum,8,ASBP,,,     2.01,,,,,,,,NASDAQ,2018.02,36983739,,,,,Healthcare,⚠️
Top 20 Momentum,9,VSME,,,     1.66,,,,,,,,NASDAQ,1980.20,1536267,,,,,,
Top 20 Momentum,10,VMAR,,,     5.07,,,,,,,,NASDAQ,1798.88,4959521,,,,,,
Top 20 Momentum,11,OCG,,,     1.80,,,,,,,,NASDAQ,1607.78,167309735,,,,,,
Top 20 Momentum,12,GOVX,,,     2.99,,,,,,,,NASDAQ,1467.91,1926790,,,,,,
Top 20 Momentum,13,CODX,,,     3.00,,,,,,,,NASDAQ,1123.49,849936,,,,,,
Top 20 Momentum,14,HUBC,,,     4.66,,,,,,,,NASDAQ,1065.00,1232242,,,,,,
Top 20 Momentum,15,SCWO,,,     2.66,,,,,,,,NASDAQ,1055.52,291822,,,,,,
Top 20 Momentum,16,APVO,,,     9.45,,,,,,,,NASDAQ,825.98,1409888,,,-242.7%,0.0,Healthcare,⚠️
Top 20 Momentum,17,ILAG,,,     3.73,,,,,,,,NASDAQ,795.56,53217,,,,,,
Top 20 Momentum,18,EVTV,,,     3.68,,,,,,,,NASDAQ,706.84,86406954,,,,,,
Top 20 Momentum,19,BNAI,,,     6.35,,,,,,,,NASDAQ,356.83,19811065,,,-218.3%,,Technology,⚠️
Top 20 Momentum,20,ANPA,,,    99.66,,,,,,,,NASDAQ,352.38,249573,,,,1540.0,Industrials,⚠️
,,,,,,,,,,,,,,,,,,,,,
Top 20 Volume,1,QQQ,,,   608.06,,,,,,,,NASDAQ,,, 33570244619,-2.56,,,,
Top 20 Volume,2,NVDA,,,   186.23,,,,,,,,NASDAQ,,, 30305614789,-1.52,,,,
Top 20 Volume,3,TSLA,,,   419.25,,,,,,,,NASDAQ,,, 24601231495,-2.82,,,,
Top 20 Volume,4,AAPL,,,   246.70,,,,,,,,NASDAQ,,, 12635017873,-5.24,152.0%,34.1,Technology,⚠️
Top 20 Volume,5,MU,,,   365.00,,,,,,,,NASDAQ,,, 11759683839,7.50,,,,
Top 20 Volume,6,MSFT,,,   459.86,,,,,,,,NASDAQ,,, 11488269138,-4.88,,,,
Top 20 Volume,7,GOOGL,,,   322.00,,,,,,,,NASDAQ,,, 10494506685,0.01,,,,
Top 20 Volume,8,AMZN,,,   231.00,,,,,,,,NASDAQ,,,  9431775764,-4.37,24.3%,34.4,Consumer Cyclical,⚠️
Top 20 Volume,9,META,,,   620.25,,,,,,,,NASDAQ,,,  8891584649,-4.38,,,,
Top 20 Volume,10,AMD,,,   231.83,,,,,,,,NASDAQ,,,  8798802156,10.38,5.3%,128.3,Technology,⚠️
Top 20 Volume,11,AVGO,,,   351.71,,,,,,,,NASDAQ,,,  8351993403,2.39,31.0%,69.4,Technology,⚠️
Top 20 Volume,12,GOOG,,,   322.16,,,,,,,,NASDAQ,,,  7023018163,-0.08,,,,
Top 20 Volume,13,INTC,,,    48.56,,,,,,,,NASDAQ,,,  6818327346,13.91,,,,
Top 20 Volume,14,PLTR,,,   168.53,,,,,,,,NASDAQ,,,  6490257688,-7.24,,,,
Top 20 Volume,15,TQQQ,,,    54.14,,,,,,,,NASDAQ,,,  4461747944,-1.87,,,,
Top 20 Volume,16,MSTR,,,   160.23,,,,,,,,NASDAQ,,,  4124703078,-0.99,,,,
Top 20 Volume,17,NFLX,,,    88.00,,,,,,,,NASDAQ,,,  3816347084,-3.01,,,,
Top 20 Volume,18,TLT,,,    87.80,,,,,,,,NASDAQ,,,  3438645394,0.01,,,,
Top 20 Volume,19,LRCX,,,   222.41,,,,,,,,NASDAQ,,,  3178854284,9.52,,,,
Top 20 Volume,20,COST,,,   964.26,,,,,,,,NASDAQ,,,  3043987861,9.25,,,,
